Equipo ID,Estudiante ID,Nota Estudiante,Rol Dominante,Coordinador,Investigador de Recursos,Trabajador,Monitor Evaluador,Impulsor,Finalizador,Especialista,Cohesionador,Creativo
466,1889,3.4,Creativo,13.0,5.0,7.0,6.0,4.0,4.0,5.0,11.0,15.0
60,1890,2.0,Finalizador,9.0,4.0,10.0,6.0,6.0,12.0,9.0,9.0,5.0
450,1891,2.8,Trabajador,10.0,6.0,12.0,9.0,7.0,8.0,6.0,2.0,9.0
121,1892,2.3,Trabajador,7.0,6.0,14.0,4.0,9.0,5.0,4.0,11.0,7.0
324,1893,2.4,Investigador de Recursos,10.0,11.0,9.0,10.0,2.0,11.0,8.0,9.0,5.0
69,1894,0.0,Monitor Evaluador,5.0,9.0,10.0,11.0,5.0,2.0,7.0,7.0,10.0
200,1895,0.7,Finalizador,9.0,7.0,4.0,9.0,7.0,13.0,9.0,3.0,6.0
309,1896,3.9,Impulsor,5.0,6.0,5.0,9.0,13.0,4.0,6.0,11.0,9.0
338,1897,1.5,Coordinador,10.0,9.0,5.0,7.0,7.0,8.0,8.0,4.0,7.0
114,1898,2.5,Trabajador,9.0,3.0,14.0,7.0,9.0,6.0,8.0,4.0,7.0
306,1899,4.7,Investigador de Recursos,7.0,12.0,9.0,11.0,8.0,3.0,6.0,8.0,5.0
305,1900,0.1,Especialista,6.0,9.0,8.0,10.0,4.0,7.0,13.0,6.0,4.0
225,1901,1.1,Impulsor,2.0,7.0,6.0,10.0,13.0,7.0,5.0,7.0,7.0
48,1902,4.2,Cohesionador,7.0,5.0,6.0,9.0,8.0,7.0,8.0,10.0,3.0
111,1903,1.1,Monitor Evaluador,8.0,3.0,8.0,9.0,6.0,5.0,6.0,8.0,8.0
171,1904,1.4,Especialista,5.0,7.0,3.0,11.0,8.0,5.0,12.0,9.0,9.0
451,1905,1.8,Monitor Evaluador,6.0,8.0,5.0,15.0,5.0,9.0,8.0,10.0,2.0
129,1906,3.0,Coordinador,10.0,10.0,7.0,9.0,6.0,4.0,7.0,9.0,5.0
66,1907,4.6,Finalizador,7.0,7.0,8.0,8.0,5.0,10.0,8.0,10.0,7.0
50,1908,0.7,Especialista,8.0,9.0,9.0,7.0,10.0,7.0,11.0,5.0,7.0
303,1909,2.0,Investigador de Recursos,9.0,11.0,11.0,4.0,6.0,7.0,7.0,8.0,5.0
447,1910,1.2,Impulsor,2.0,6.0,10.0,5.0,11.0,8.0,9.0,11.0,4.0
391,1911,0.9,Monitor Evaluador,7.0,5.0,7.0,12.0,8.0,10.0,7.0,8.0,5.0
202,1912,1.2,Creativo,8.0,9.0,9.0,6.0,4.0,6.0,9.0,6.0,13.0
32,1913,2.5,Especialista,9.0,6.0,7.0,9.0,7.0,7.0,11.0,8.0,3.0
181,1914,4.1,Especialista,5.0,9.0,9.0,2.0,8.0,6.0,14.0,5.0,8.0
92,1915,1.9,Cohesionador,7.0,4.0,2.0,7.0,12.0,6.0,5.0,13.0,11.0
398,1916,2.7,Impulsor,6.0,6.0,5.0,9.0,11.0,8.0,11.0,6.0,8.0
161,1917,2.8,Impulsor,5.0,7.0,7.0,9.0,10.0,8.0,8.0,9.0,4.0
43,1918,1.8,Coordinador,11.0,8.0,5.0,8.0,4.0,6.0,9.0,5.0,10.0
407,1919,0.9,Creativo,6.0,3.0,3.0,10.0,12.0,7.0,8.0,5.0,13.0
310,1920,4.3,Especialista,4.0,5.0,8.0,8.0,8.0,7.0,14.0,10.0,5.0
443,1921,3.3,Impulsor,9.0,6.0,7.0,7.0,14.0,8.0,5.0,4.0,6.0
326,1922,3.8,Impulsor,7.0,4.0,6.0,9.0,13.0,9.0,7.0,6.0,5.0
255,1923,4.8,Monitor Evaluador,10.0,10.0,7.0,12.0,6.0,8.0,5.0,7.0,5.0
379,1924,2.2,Monitor Evaluador,9.0,10.0,4.0,11.0,7.0,7.0,4.0,7.0,8.0
444,1925,1.1,Impulsor,9.0,9.0,8.0,4.0,11.0,4.0,7.0,5.0,10.0
262,1926,3.7,Finalizador,5.0,4.0,8.0,8.0,8.0,12.0,6.0,5.0,9.0
371,1927,3.2,Coordinador,11.0,8.0,6.0,9.0,7.0,6.0,9.0,6.0,9.0
379,1928,3.0,Impulsor,10.0,3.0,4.0,8.0,13.0,11.0,6.0,10.0,3.0
180,1929,4.2,Cohesionador,10.0,7.0,3.0,11.0,11.0,10.0,6.0,13.0,3.0
304,1930,1.7,Monitor Evaluador,9.0,5.0,5.0,11.0,6.0,8.0,8.0,6.0,9.0
89,1931,1.8,Trabajador,3.0,8.0,12.0,10.0,10.0,8.0,12.0,3.0,3.0
59,1932,0.0,Especialista,6.0,6.0,11.0,5.0,8.0,7.0,12.0,6.0,6.0
212,1933,2.7,Investigador de Recursos,7.0,10.0,9.0,7.0,10.0,6.0,7.0,7.0,7.0
265,1934,2.9,Cohesionador,7.0,2.0,11.0,6.0,6.0,7.0,9.0,15.0,3.0
245,1935,2.2,Finalizador,6.0,10.0,6.0,1.0,7.0,13.0,9.0,6.0,9.0
18,1936,3.7,Impulsor,6.0,7.0,9.0,4.0,15.0,9.0,6.0,5.0,10.0
139,1937,1.1,Investigador de Recursos,4.0,10.0,7.0,7.0,10.0,6.0,8.0,9.0,6.0
235,1938,4.0,Monitor Evaluador,6.0,11.0,6.0,14.0,7.0,5.0,3.0,5.0,9.0
175,1939,1.4,Monitor Evaluador,4.0,7.0,7.0,11.0,6.0,7.0,9.0,8.0,7.0
27,1940,0.4,Cohesionador,11.0,8.0,10.0,6.0,6.0,4.0,3.0,13.0,6.0
212,1941,3.1,Coordinador,13.0,7.0,8.0,8.0,7.0,10.0,6.0,7.0,4.0
168,1942,1.9,Impulsor,5.0,6.0,3.0,8.0,14.0,4.0,9.0,8.0,10.0
490,1943,4.2,Coordinador,12.0,4.0,8.0,8.0,4.0,8.0,7.0,8.0,9.0
141,1944,4.7,Creativo,7.0,4.0,7.0,9.0,6.0,9.0,8.0,8.0,13.0
398,1945,3.9,Finalizador,9.0,10.0,4.0,9.0,5.0,12.0,8.0,3.0,3.0
384,1946,1.2,Finalizador,8.0,9.0,7.0,4.0,9.0,10.0,9.0,7.0,5.0
397,1947,1.3,Coordinador,13.0,10.0,4.0,5.0,4.0,11.0,3.0,9.0,7.0
356,1948,0.0,Cohesionador,2.0,7.0,6.0,8.0,8.0,6.0,7.0,11.0,9.0
78,1949,1.4,Investigador de Recursos,9.0,12.0,8.0,3.0,6.0,5.0,10.0,8.0,8.0
127,1950,2.0,Trabajador,5.0,8.0,10.0,9.0,7.0,6.0,8.0,7.0,10.0
374,1951,3.3,Creativo,2.0,5.0,5.0,6.0,7.0,14.0,4.0,8.0,16.0
208,1952,0.1,Creativo,8.0,3.0,10.0,6.0,8.0,6.0,10.0,9.0,12.0
333,1953,3.0,Investigador de Recursos,4.0,13.0,7.0,8.0,7.0,3.0,9.0,10.0,9.0
263,1954,1.2,Coordinador,12.0,1.0,8.0,12.0,7.0,6.0,4.0,12.0,9.0
54,1955,1.5,Creativo,7.0,4.0,6.0,4.0,7.0,10.0,9.0,7.0,12.0
16,1956,2.0,Cohesionador,7.0,8.0,5.0,7.0,8.0,9.0,4.0,11.0,9.0
325,1957,3.8,Creativo,7.0,6.0,8.0,10.0,6.0,6.0,7.0,8.0,14.0
209,1958,4.6,Investigador de Recursos,8.0,15.0,7.0,4.0,7.0,8.0,5.0,5.0,12.0
357,1959,1.9,Creativo,10.0,5.0,6.0,6.0,6.0,10.0,4.0,6.0,11.0
213,1960,2.2,Investigador de Recursos,7.0,13.0,7.0,5.0,8.0,6.0,8.0,4.0,9.0
54,1961,2.8,Especialista,3.0,11.0,9.0,9.0,5.0,3.0,12.0,12.0,4.0
284,1962,1.6,Coordinador,11.0,10.0,4.0,9.0,11.0,5.0,7.0,6.0,8.0
213,1963,1.5,Monitor Evaluador,9.0,9.0,5.0,13.0,3.0,11.0,5.0,12.0,3.0
210,1964,0.7,Finalizador,8.0,9.0,8.0,4.0,3.0,15.0,6.0,8.0,9.0
432,1965,4.4,Impulsor,5.0,3.0,9.0,9.0,14.0,5.0,9.0,7.0,8.0
272,1966,2.0,Investigador de Recursos,4.0,12.0,6.0,8.0,11.0,7.0,7.0,2.0,10.0
49,1967,0.2,Cohesionador,4.0,7.0,10.0,5.0,7.0,3.0,7.0,13.0,12.0
342,1968,0.6,Monitor Evaluador,8.0,5.0,5.0,13.0,8.0,11.0,6.0,8.0,4.0
407,1969,2.5,Trabajador,9.0,7.0,11.0,11.0,2.0,8.0,9.0,7.0,7.0
200,1970,3.6,Monitor Evaluador,7.0,3.0,10.0,13.0,5.0,5.0,6.0,8.0,8.0
309,1971,2.8,Trabajador,4.0,8.0,12.0,7.0,10.0,7.0,9.0,3.0,10.0
108,1972,4.5,Creativo,7.0,4.0,10.0,6.0,5.0,8.0,9.0,5.0,13.0
404,1973,0.7,Monitor Evaluador,8.0,8.0,4.0,15.0,6.0,6.0,11.0,7.0,5.0
405,1974,4.1,Trabajador,6.0,8.0,11.0,10.0,6.0,8.0,9.0,8.0,6.0
312,1975,3.7,Cohesionador,8.0,5.0,4.0,9.0,10.0,9.0,8.0,13.0,4.0
284,1976,0.8,Investigador de Recursos,12.0,14.0,4.0,2.0,6.0,5.0,6.0,6.0,11.0
331,1977,3.7,Trabajador,10.0,7.0,12.0,9.0,6.0,6.0,7.0,7.0,5.0
143,1978,1.9,Creativo,5.0,4.0,4.0,11.0,5.0,8.0,9.0,10.0,12.0
80,1979,0.4,Coordinador,14.0,5.0,11.0,7.0,9.0,6.0,5.0,6.0,6.0
0,1980,0.2,Coordinador,13.0,5.0,4.0,8.0,7.0,8.0,8.0,6.0,7.0
64,1981,4.6,Investigador de Recursos,9.0,10.0,7.0,8.0,6.0,9.0,5.0,8.0,3.0
138,1982,3.1,Trabajador,6.0,5.0,16.0,6.0,7.0,13.0,7.0,5.0,9.0
172,1983,2.4,Finalizador,5.0,8.0,9.0,3.0,7.0,16.0,8.0,8.0,4.0
424,1984,2.3,Cohesionador,8.0,4.0,3.0,9.0,8.0,8.0,8.0,10.0,9.0
61,1985,1.1,Creativo,6.0,5.0,5.0,9.0,7.0,5.0,7.0,6.0,15.0
455,1986,3.8,Investigador de Recursos,5.0,11.0,9.0,8.0,7.0,3.0,11.0,8.0,6.0
42,1987,2.6,Finalizador,6.0,5.0,7.0,8.0,8.0,11.0,6.0,7.0,7.0
408,1988,2.5,Cohesionador,6.0,14.0,4.0,8.0,10.0,5.0,3.0,15.0,6.0
244,1989,0.7,Impulsor,7.0,7.0,3.0,7.0,13.0,8.0,7.0,7.0,13.0
411,1990,4.5,Monitor Evaluador,7.0,4.0,5.0,14.0,8.0,8.0,9.0,4.0,6.0
35,1991,4.3,Cohesionador,4.0,9.0,3.0,5.0,10.0,9.0,3.0,14.0,13.0
52,1992,3.3,Trabajador,9.0,8.0,14.0,7.0,4.0,4.0,8.0,5.0,9.0
134,1993,4.0,Creativo,10.0,11.0,3.0,10.0,8.0,7.0,4.0,5.0,13.0
5,1994,2.4,Impulsor,8.0,7.0,9.0,8.0,14.0,6.0,6.0,7.0,5.0
208,1995,3.2,Investigador de Recursos,10.0,13.0,8.0,9.0,6.0,4.0,4.0,6.0,9.0
357,1996,4.7,Investigador de Recursos,6.0,10.0,6.0,8.0,6.0,8.0,7.0,7.0,8.0
152,1997,0.8,Especialista,10.0,5.0,7.0,9.0,3.0,10.0,14.0,5.0,8.0
230,1998,4.8,Cohesionador,7.0,6.0,9.0,8.0,2.0,11.0,4.0,13.0,7.0
28,1999,4.9,Cohesionador,7.0,8.0,7.0,7.0,10.0,5.0,5.0,12.0,8.0
249,2000,0.0,Impulsor,9.0,5.0,9.0,4.0,14.0,6.0,6.0,5.0,7.0
490,2001,2.8,Coordinador,11.0,6.0,8.0,5.0,7.0,10.0,7.0,9.0,5.0
487,2002,1.3,Investigador de Recursos,7.0,10.0,9.0,9.0,3.0,5.0,10.0,9.0,8.0
68,2003,3.0,Finalizador,10.0,2.0,5.0,8.0,9.0,13.0,7.0,8.0,6.0
80,2004,0.4,Coordinador,10.0,8.0,9.0,9.0,8.0,6.0,8.0,8.0,7.0
488,2005,1.4,Investigador de Recursos,7.0,12.0,5.0,9.0,3.0,4.0,6.0,11.0,11.0
275,2006,2.5,Cohesionador,4.0,9.0,5.0,7.0,7.0,6.0,7.0,12.0,11.0
166,2007,2.8,Especialista,7.0,8.0,5.0,9.0,10.0,8.0,13.0,7.0,4.0
362,2008,1.6,Monitor Evaluador,8.0,3.0,6.0,13.0,4.0,11.0,4.0,7.0,11.0
455,2009,4.3,Coordinador,13.0,6.0,8.0,5.0,10.0,4.0,8.0,6.0,6.0
422,2010,4.0,Impulsor,3.0,7.0,7.0,4.0,13.0,7.0,6.0,13.0,9.0
457,2011,0.7,Cohesionador,9.0,8.0,4.0,9.0,6.0,8.0,5.0,14.0,8.0
114,2012,4.5,Monitor Evaluador,6.0,8.0,9.0,10.0,6.0,6.0,9.0,5.0,9.0
270,2013,2.6,Creativo,9.0,5.0,5.0,4.0,9.0,7.0,11.0,4.0,12.0
189,2014,2.4,Investigador de Recursos,8.0,12.0,3.0,9.0,7.0,7.0,5.0,10.0,7.0
168,2015,1.3,Coordinador,13.0,5.0,4.0,7.0,4.0,3.0,8.0,11.0,13.0
152,2016,2.2,Especialista,7.0,5.0,8.0,6.0,4.0,5.0,14.0,10.0,10.0
342,2017,2.4,Cohesionador,7.0,9.0,9.0,6.0,8.0,4.0,6.0,10.0,8.0
188,2018,1.0,Creativo,5.0,5.0,2.0,11.0,8.0,5.0,8.0,6.0,16.0
426,2019,0.9,Investigador de Recursos,10.0,14.0,5.0,4.0,8.0,10.0,4.0,5.0,8.0
485,2020,1.7,Monitor Evaluador,7.0,11.0,5.0,12.0,8.0,5.0,4.0,8.0,10.0
156,2021,2.0,Finalizador,9.0,8.0,7.0,8.0,5.0,12.0,4.0,7.0,7.0
487,2022,0.3,Creativo,8.0,8.0,7.0,9.0,6.0,5.0,6.0,9.0,15.0
385,2023,0.9,Especialista,8.0,6.0,5.0,4.0,5.0,11.0,12.0,8.0,7.0
197,2024,4.9,Coordinador,9.0,7.0,8.0,5.0,9.0,9.0,8.0,9.0,7.0
475,2025,1.1,Trabajador,9.0,11.0,12.0,5.0,7.0,6.0,6.0,7.0,6.0
79,2026,1.9,Especialista,8.0,7.0,4.0,7.0,8.0,5.0,11.0,11.0,6.0
431,2027,4.7,Especialista,5.0,10.0,8.0,4.0,7.0,9.0,11.0,10.0,5.0
132,2028,3.6,Monitor Evaluador,8.0,8.0,7.0,14.0,5.0,5.0,5.0,9.0,3.0
174,2029,1.8,Coordinador,11.0,10.0,10.0,3.0,8.0,5.0,10.0,6.0,8.0
173,2030,0.5,Finalizador,4.0,6.0,13.0,4.0,4.0,14.0,10.0,9.0,6.0
256,2031,2.5,Creativo,8.0,9.0,7.0,8.0,6.0,5.0,2.0,10.0,13.0
242,2032,2.7,Coordinador,11.0,8.0,3.0,9.0,5.0,8.0,8.0,9.0,7.0
463,2033,0.9,Finalizador,9.0,9.0,5.0,5.0,2.0,12.0,9.0,8.0,10.0
81,2034,0.0,Impulsor,8.0,9.0,8.0,5.0,10.0,6.0,4.0,10.0,10.0
16,2035,3.1,Trabajador,7.0,8.0,11.0,10.0,9.0,7.0,8.0,6.0,5.0
399,2036,1.6,Impulsor,6.0,8.0,7.0,9.0,11.0,6.0,11.0,8.0,9.0
265,2037,1.1,Creativo,6.0,9.0,5.0,5.0,4.0,8.0,10.0,6.0,12.0
411,2038,4.4,Investigador de Recursos,3.0,12.0,6.0,5.0,7.0,7.0,7.0,10.0,11.0
27,2039,3.4,Coordinador,12.0,10.0,9.0,9.0,5.0,5.0,5.0,5.0,7.0
455,2040,3.3,Coordinador,10.0,8.0,7.0,5.0,10.0,7.0,4.0,8.0,9.0
165,2041,0.0,Creativo,10.0,6.0,3.0,7.0,9.0,5.0,5.0,3.0,16.0
147,2042,3.1,Impulsor,6.0,5.0,9.0,7.0,14.0,9.0,5.0,11.0,4.0
191,2043,2.6,Investigador de Recursos,7.0,10.0,7.0,8.0,7.0,10.0,6.0,8.0,8.0
290,2044,0.3,Especialista,7.0,8.0,9.0,9.0,5.0,5.0,12.0,6.0,7.0
58,2045,2.4,Impulsor,3.0,4.0,5.0,11.0,12.0,8.0,11.0,6.0,6.0
248,2046,3.2,Investigador de Recursos,9.0,13.0,5.0,5.0,7.0,5.0,7.0,12.0,7.0
173,2047,5.0,Impulsor,5.0,7.0,9.0,6.0,14.0,9.0,7.0,6.0,3.0
362,2048,3.0,Coordinador,12.0,10.0,10.0,7.0,12.0,5.0,6.0,3.0,7.0
130,2049,3.1,Investigador de Recursos,7.0,12.0,10.0,5.0,9.0,6.0,6.0,9.0,7.0
254,2050,0.8,Coordinador,10.0,9.0,7.0,8.0,9.0,8.0,6.0,2.0,10.0
289,2051,2.8,Monitor Evaluador,3.0,5.0,4.0,14.0,4.0,6.0,14.0,6.0,10.0
156,2052,2.5,Especialista,3.0,6.0,10.0,4.0,5.0,11.0,13.0,10.0,4.0
449,2053,0.6,Monitor Evaluador,5.0,9.0,5.0,14.0,11.0,7.0,10.0,4.0,5.0
401,2054,0.1,Coordinador,11.0,2.0,10.0,9.0,11.0,8.0,9.0,8.0,2.0
11,2055,3.2,Especialista,5.0,7.0,6.0,9.0,8.0,4.0,11.0,8.0,8.0
169,2056,1.2,Cohesionador,7.0,8.0,10.0,7.0,2.0,9.0,8.0,13.0,4.0
288,2057,4.7,Coordinador,13.0,7.0,7.0,6.0,7.0,4.0,4.0,5.0,11.0
403,2058,1.6,Impulsor,6.0,3.0,5.0,11.0,12.0,7.0,7.0,11.0,10.0
152,2059,2.0,Trabajador,4.0,10.0,12.0,5.0,5.0,5.0,11.0,8.0,7.0
192,2060,0.5,Cohesionador,5.0,6.0,7.0,5.0,7.0,10.0,9.0,11.0,7.0
303,2061,4.3,Impulsor,11.0,4.0,6.0,7.0,12.0,6.0,9.0,7.0,5.0
173,2062,4.4,Cohesionador,8.0,5.0,7.0,7.0,5.0,7.0,9.0,12.0,7.0
217,2063,4.6,Monitor Evaluador,8.0,9.0,7.0,16.0,7.0,5.0,9.0,3.0,5.0
58,2064,3.1,Impulsor,2.0,8.0,10.0,5.0,12.0,4.0,10.0,4.0,12.0
461,2065,2.6,Monitor Evaluador,7.0,8.0,10.0,13.0,7.0,10.0,4.0,5.0,8.0
209,2066,0.3,Especialista,5.0,6.0,11.0,9.0,6.0,4.0,15.0,4.0,7.0
146,2067,2.6,Creativo,4.0,7.0,4.0,5.0,5.0,12.0,8.0,9.0,13.0
169,2068,1.0,Especialista,9.0,5.0,9.0,7.0,9.0,1.0,11.0,8.0,8.0
266,2069,2.9,Impulsor,8.0,7.0,4.0,5.0,9.0,6.0,9.0,9.0,9.0
166,2070,3.7,Trabajador,10.0,3.0,14.0,5.0,10.0,7.0,5.0,4.0,6.0
67,2071,2.2,Trabajador,11.0,6.0,13.0,6.0,5.0,10.0,3.0,3.0,11.0
55,2072,0.5,Finalizador,5.0,9.0,3.0,7.0,8.0,15.0,7.0,5.0,6.0
403,2073,4.4,Creativo,9.0,8.0,7.0,10.0,5.0,8.0,7.0,3.0,13.0
8,2074,4.2,Monitor Evaluador,9.0,6.0,6.0,11.0,7.0,9.0,10.0,4.0,5.0
25,2075,1.3,Especialista,4.0,9.0,3.0,6.0,8.0,6.0,11.0,9.0,9.0
115,2076,0.6,Trabajador,9.0,7.0,10.0,6.0,10.0,7.0,5.0,4.0,8.0
403,2077,5.0,Trabajador,7.0,7.0,13.0,10.0,6.0,4.0,5.0,3.0,12.0
263,2078,1.2,Cohesionador,2.0,8.0,7.0,9.0,7.0,8.0,6.0,12.0,8.0
28,2079,4.8,Coordinador,9.0,6.0,8.0,9.0,7.0,9.0,7.0,6.0,7.0
480,2080,2.9,Finalizador,5.0,6.0,5.0,6.0,8.0,13.0,7.0,7.0,10.0
118,2081,2.8,Coordinador,11.0,10.0,6.0,11.0,7.0,8.0,6.0,6.0,4.0
250,2082,4.3,Coordinador,14.0,5.0,6.0,4.0,10.0,8.0,5.0,12.0,5.0
242,2083,4.3,Trabajador,5.0,4.0,12.0,9.0,9.0,8.0,5.0,5.0,8.0
343,2084,3.2,Monitor Evaluador,2.0,6.0,9.0,12.0,8.0,7.0,8.0,5.0,9.0
98,2085,1.3,Coordinador,14.0,12.0,5.0,7.0,9.0,5.0,3.0,7.0,7.0
195,2086,1.6,Monitor Evaluador,6.0,4.0,8.0,12.0,8.0,6.0,12.0,10.0,7.0
295,2087,0.4,Coordinador,12.0,9.0,8.0,6.0,7.0,10.0,7.0,3.0,10.0
154,2088,1.8,Impulsor,3.0,9.0,10.0,4.0,12.0,7.0,7.0,10.0,6.0
218,2089,1.0,Especialista,10.0,7.0,8.0,5.0,7.0,11.0,12.0,6.0,7.0
454,2090,0.8,Especialista,6.0,3.0,9.0,5.0,8.0,8.0,12.0,8.0,10.0
111,2091,1.8,Impulsor,8.0,8.0,6.0,8.0,9.0,5.0,8.0,9.0,9.0
281,2092,3.1,Especialista,8.0,9.0,7.0,8.0,6.0,5.0,14.0,5.0,3.0
247,2093,4.1,Especialista,8.0,10.0,4.0,7.0,9.0,5.0,11.0,6.0,7.0
307,2094,0.4,Impulsor,7.0,8.0,9.0,7.0,13.0,2.0,11.0,4.0,7.0
191,2095,0.3,Monitor Evaluador,5.0,10.0,6.0,12.0,6.0,0.0,10.0,4.0,11.0
474,2096,3.4,Monitor Evaluador,4.0,10.0,6.0,12.0,4.0,6.0,8.0,10.0,4.0
236,2097,0.4,Impulsor,5.0,5.0,11.0,8.0,13.0,9.0,8.0,4.0,3.0
240,2098,2.2,Monitor Evaluador,3.0,9.0,9.0,14.0,2.0,5.0,8.0,6.0,12.0
440,2099,3.7,Coordinador,12.0,7.0,11.0,11.0,8.0,6.0,6.0,3.0,5.0
375,2100,1.3,Trabajador,8.0,8.0,13.0,2.0,9.0,8.0,6.0,6.0,7.0
417,2101,0.8,Trabajador,9.0,8.0,11.0,7.0,5.0,4.0,8.0,10.0,7.0
84,2102,3.4,Monitor Evaluador,3.0,9.0,7.0,10.0,9.0,5.0,4.0,9.0,10.0
349,2103,1.0,Cohesionador,4.0,10.0,3.0,3.0,9.0,8.0,8.0,13.0,8.0
197,2104,2.6,Coordinador,13.0,6.0,4.0,5.0,7.0,11.0,7.0,11.0,5.0
257,2105,4.6,Creativo,5.0,6.0,5.0,10.0,9.0,7.0,10.0,3.0,11.0
374,2106,1.2,Investigador de Recursos,5.0,15.0,10.0,4.0,13.0,12.0,3.0,4.0,5.0
232,2107,4.6,Monitor Evaluador,7.0,9.0,5.0,12.0,8.0,8.0,4.0,7.0,10.0
469,2108,4.5,Finalizador,11.0,6.0,11.0,3.0,7.0,12.0,7.0,5.0,7.0
115,2109,1.8,Creativo,9.0,9.0,3.0,8.0,6.0,7.0,7.0,10.0,13.0
203,2110,4.7,Impulsor,10.0,10.0,6.0,2.0,11.0,7.0,7.0,8.0,6.0
248,2111,3.4,Investigador de Recursos,6.0,11.0,9.0,5.0,4.0,7.0,6.0,8.0,11.0
295,2112,4.8,Finalizador,7.0,10.0,9.0,5.0,8.0,12.0,6.0,4.0,6.0
315,2113,0.8,Coordinador,12.0,5.0,11.0,10.0,10.0,5.0,6.0,5.0,3.0
304,2114,1.5,Creativo,6.0,7.0,7.0,12.0,6.0,7.0,11.0,3.0,13.0
228,2115,0.9,Monitor Evaluador,4.0,5.0,11.0,12.0,8.0,7.0,9.0,5.0,11.0
467,2116,0.7,Trabajador,6.0,9.0,10.0,5.0,10.0,6.0,4.0,10.0,6.0
54,2117,2.1,Finalizador,9.0,5.0,5.0,8.0,7.0,15.0,6.0,6.0,9.0
161,2118,0.7,Investigador de Recursos,4.0,14.0,6.0,4.0,8.0,7.0,10.0,8.0,6.0
293,2119,3.8,Coordinador,12.0,6.0,5.0,7.0,6.0,11.0,7.0,10.0,4.0
35,2120,0.8,Monitor Evaluador,3.0,9.0,6.0,12.0,5.0,8.0,3.0,10.0,6.0
50,2121,3.2,Monitor Evaluador,7.0,5.0,12.0,13.0,8.0,5.0,6.0,6.0,8.0
167,2122,3.5,Coordinador,11.0,4.0,5.0,7.0,10.0,9.0,7.0,5.0,8.0
82,2123,2.1,Creativo,3.0,4.0,6.0,4.0,7.0,8.0,9.0,6.0,16.0
0,2124,4.7,Finalizador,3.0,9.0,11.0,8.0,2.0,12.0,9.0,6.0,8.0
367,2125,0.9,Finalizador,7.0,9.0,7.0,9.0,8.0,11.0,5.0,9.0,7.0
295,2126,2.5,Creativo,8.0,8.0,2.0,8.0,10.0,7.0,5.0,5.0,13.0
175,2127,4.7,Impulsor,9.0,8.0,9.0,7.0,13.0,8.0,5.0,6.0,7.0
91,2128,3.4,Monitor Evaluador,7.0,7.0,5.0,13.0,7.0,3.0,10.0,7.0,5.0
364,2129,4.0,Creativo,9.0,5.0,11.0,10.0,9.0,4.0,3.0,6.0,12.0
184,2130,1.9,Impulsor,9.0,5.0,9.0,11.0,13.0,6.0,5.0,4.0,4.0
495,2131,0.1,Impulsor,6.0,5.0,6.0,7.0,13.0,10.0,9.0,3.0,9.0
11,2132,2.1,Cohesionador,5.0,12.0,6.0,6.0,8.0,7.0,0.0,18.0,6.0
73,2133,2.0,Cohesionador,6.0,6.0,6.0,5.0,5.0,11.0,6.0,12.0,9.0
329,2134,4.7,Cohesionador,8.0,4.0,8.0,8.0,5.0,9.0,7.0,12.0,8.0
9,2135,3.0,Especialista,12.0,6.0,9.0,7.0,2.0,9.0,13.0,7.0,3.0
53,2136,1.7,Investigador de Recursos,4.0,12.0,10.0,9.0,6.0,5.0,9.0,6.0,10.0
422,2137,4.9,Trabajador,8.0,5.0,14.0,7.0,7.0,5.0,9.0,8.0,6.0
5,2138,4.7,Impulsor,3.0,8.0,9.0,4.0,11.0,9.0,8.0,8.0,10.0
397,2139,2.7,Impulsor,6.0,9.0,5.0,8.0,13.0,3.0,6.0,8.0,7.0
157,2140,0.4,Trabajador,6.0,7.0,17.0,8.0,8.0,5.0,8.0,8.0,4.0
104,2141,4.6,Coordinador,12.0,4.0,6.0,10.0,5.0,7.0,6.0,8.0,7.0
471,2142,0.7,Monitor Evaluador,6.0,13.0,7.0,15.0,5.0,11.0,6.0,2.0,6.0
425,2143,3.4,Finalizador,8.0,7.0,10.0,6.0,8.0,12.0,6.0,10.0,1.0
383,2144,4.8,Finalizador,8.0,8.0,5.0,4.0,6.0,13.0,7.0,8.0,5.0
417,2145,2.4,Cohesionador,5.0,7.0,4.0,7.0,11.0,7.0,8.0,13.0,8.0
214,2146,1.6,Coordinador,11.0,9.0,6.0,4.0,10.0,8.0,10.0,6.0,6.0
163,2147,1.9,Trabajador,7.0,8.0,10.0,4.0,4.0,9.0,10.0,10.0,8.0
414,2148,0.9,Investigador de Recursos,5.0,16.0,5.0,4.0,5.0,5.0,13.0,6.0,7.0
4,2149,1.8,Coordinador,11.0,10.0,11.0,5.0,3.0,4.0,8.0,4.0,11.0
186,2150,1.7,Creativo,8.0,6.0,4.0,8.0,5.0,9.0,5.0,11.0,13.0
179,2151,4.0,Especialista,13.0,2.0,8.0,3.0,6.0,6.0,15.0,8.0,7.0
316,2152,3.7,Trabajador,4.0,3.0,16.0,9.0,4.0,9.0,8.0,5.0,12.0
479,2153,0.7,Investigador de Recursos,8.0,13.0,10.0,7.0,6.0,8.0,7.0,8.0,4.0
90,2154,1.8,Finalizador,7.0,10.0,8.0,8.0,4.0,11.0,4.0,9.0,8.0
401,2155,2.5,Trabajador,13.0,3.0,15.0,6.0,5.0,5.0,5.0,9.0,7.0
214,2156,4.5,Coordinador,11.0,8.0,5.0,9.0,9.0,11.0,4.0,4.0,9.0
